purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.3800	0.8553	1.2840	0.0000	2.8600	0.0000
0.3900	0.9400	1.2841	0.0000	2.3000	0.0000
0.5000	1.0815	1.2842	0.0000	1.6800	0.0000
0.8400	1.6910	1.2843	0.0000	1.0200	0.0000
0.5300	0.5756	1.2843	0.0000	4.7500	0.0000
0.5000	1.0757	1.2845	0.0000	1.7000	0.0000
0.3700	0.5843	1.2845	0.0000	5.8000	0.0000
0.5700	0.6515	1.2846	0.0000	3.8500	0.0000
0.5300	1.2059	1.2846	0.0000	1.3400	0.0000
0.9600	0.7189	1.2848	0.0000	2.8000	0.0000
0.2900	1.1638	1.2849	0.0000	1.0000	0.0000
0.3500	0.8701	1.2850	0.0000	2.8200	0.0000
0.9500	0.7210	1.2859	0.0000	2.8000	0.0000
0.4400	0.5000	1.2859	0.0000	6.5000	0.0000
0.4100	0.5593	1.2860	0.0000	5.8000	0.0000
0.9200	0.5657	1.2860	0.0000	3.6500	0.0000
0.8800	1.4198	1.2862	0.0000	1.3200	0.0000
0.5200	0.9320	1.2863	0.0000	2.2600	0.0000
0.5000	0.9852	1.2864	0.0000	2.0400	0.0000
0.2800	0.7860	1.2866	0.0000	3.9000	0.0000
0.9400	0.7231	1.2866	0.0000	2.8000	0.0000
0.3200	0.6127	1.2867	0.0000	5.9000	0.0000
0.9300	0.7252	1.2870	0.0000	2.8000	0.0000
0.9200	0.7273	1.2870	0.0000	2.8000	0.0000
0.4900	1.0913	1.2870	0.0000	1.6400	0.0000
0.5300	1.2137	1.2871	0.0000	1.3200	0.0000
0.8700	0.4920	1.2872	0.0000	4.3500	0.0000
0.4800	1.0778	1.2874	0.0000	1.6800	0.0000
0.8400	0.5805	1.2874	0.0000	3.7000	0.0000
0.6000	0.5364	1.2874	0.0000	4.8500	0.0000
0.5000	1.0699	1.2874	0.0000	1.7200	0.0000
0.5500	0.3794	1.2875	0.0000	7.9000	0.0000
0.8200	1.3642	1.2875	0.0000	1.3400	0.0000
0.7000	0.5357	1.2875	0.0000	4.4500	0.0000
0.7100	0.3179	1.2877	0.0000	8.0000	0.0000
0.9100	1.4221	1.2878	0.0000	1.3400	0.0000
0.4100	0.9059	1.2878	0.0000	2.4800	0.0000
0.3900	0.9366	1.2878	0.0000	2.3200	0.0000
0.6400	0.3445	1.2880	0.0000	7.9000	0.0000
0.4000	0.5182	1.2881	0.0000	6.6000	0.0000
0.7500	0.3373	1.2882	0.0000	7.2000	0.0000
0.5700	0.6396	1.2885	0.0000	3.9500	0.0000
0.5000	1.0585	1.2886	0.0000	1.7600	0.0000
0.5100	0.9513	1.2887	0.0000	2.1800	0.0000
0.5000	1.0642	1.2887	0.0000	1.7400	0.0000
0.5100	0.9114	1.2887	0.0000	2.3600	0.0000
0.2600	0.5590	1.2889	0.0000	8.0000	0.0000
0.6600	0.6242	1.2891	0.0000	3.8000	0.0000
0.9800	0.5428	1.2892	0.0000	3.7000	0.0000
0.6900	1.4577	1.2896	0.0000	1.0800	0.0000
0.9500	0.7017	1.2897	0.0000	2.8800	0.0000
0.2200	0.7128	1.2900	0.0000	5.6000	0.0000
0.6200	0.4844	1.2900	0.0000	5.4000	0.0000
0.6200	0.5705	1.2900	0.0000	4.4000	0.0000
0.6300	0.5616	1.2901	0.0000	4.4500	0.0000
0.9500	1.3556	1.2902	0.0000	1.4400	0.0000
0.4200	0.9074	1.2902	0.0000	2.4600	0.0000
0.6100	1.2750	1.2904	0.0000	1.2800	0.0000
0.9100	0.7295	1.2905	0.0000	2.8000	0.0000
0.2500	0.6804	1.2906	0.0000	5.7000	0.0000
0.3900	0.9331	1.2906	0.0000	2.3400	0.0000
0.5000	0.9901	1.2907	0.0000	2.0200	0.0000
0.9900	0.5553	1.2911	0.0000	3.6000	0.0000
0.9900	0.5477	1.2913	0.0000	3.6500	0.0000
0.5500	1.1838	1.2913	0.0000	1.4200	0.0000
0.7900	0.3390	1.2914	0.0000	6.9000	0.0000
0.3500	0.5070	1.2915	0.0000	7.5000	0.0000
0.9100	0.5683	1.2915	0.0000	3.6500	0.0000
0.9200	1.3571	1.2918	0.0000	1.4200	0.0000
0.7500	1.3630	1.2919	0.0000	1.2800	0.0000
0.5000	0.9950	1.2920	0.0000	2.0000	0.0000
0.9800	0.7148	1.2920	0.0000	2.8000	0.0000
0.7300	0.3477	1.2921	0.0000	7.1000	0.0000
0.5300	1.1612	1.2924	0.0000	1.4600	0.0000
0.9100	0.7246	1.2924	0.0000	2.8200	0.0000
0.2200	0.7360	1.2926	0.0000	5.2000	0.0000
0.4700	0.6001	1.2926	0.0000	4.8000	0.0000
0.7800	0.3244	1.2927	0.0000	7.3000	0.0000
0.5000	1.1056	1.2928	0.0000	1.6000	0.0000
0.3100	0.8073	1.2929	0.0000	3.5000	0.0000
0.5800	1.2305	1.2931	0.0000	1.3400	0.0000
0.3700	0.8752	1.2932	0.0000	2.7400	0.0000
0.3100	0.8638	1.2934	0.0000	2.9800	0.0000
0.4100	0.6281	1.2938	0.0000	4.8500	0.0000
0.9800	0.5287	1.2938	0.0000	3.8000	0.0000
0.5400	0.3837	1.2939	0.0000	7.9000	0.0000
0.5300	1.2216	1.2939	0.0000	1.3000	0.0000
0.2700	1.1396	1.2941	0.0000	1.0600	0.0000
1.0000	0.5528	1.2942	0.0000	3.6000	0.0000
0.2600	0.6963	1.2943	0.0000	5.3000	0.0000
0.9800	0.6858	1.2944	0.0000	2.9200	0.0000
0.9800	1.3530	1.2944	0.0000	1.4600	0.0000
0.5400	1.1723	1.2945	0.0000	1.4400	0.0000
0.9800	0.5577	1.2945	0.0000	3.6000	0.0000
0.3900	0.8000	1.2945	0.0000	3.2500	0.0000
0.3900	0.7757	1.2945	0.0000	3.4500	0.0000
0.3800	0.8581	1.2946	0.0000	2.8400	0.0000
0.5900	0.5494	1.2948	0.0000	4.7500	0.0000
0.4000	0.6258	1.2948	0.0000	4.9500	0.0000
0.7200	1.3563	1.2948	0.0000	1.2600	0.0000
0.8500	1.7053	1.2949	0.0000	1.0200	0.0000
0.5200	1.1506	1.2949	0.0000	1.4800	0.0000
0.4300	1.0397	1.2950	0.0000	1.8000	0.0000
0.5000	1.0000	1.2952	0.0000	1.9800	0.0000
0.6300	1.2974	1.2953	0.0000	1.2600	0.0000
0.7100	0.5322	1.2956	0.0000	4.4500	0.0000
0.8300	0.5834	1.2957	0.0000	3.7000	0.0000
0.4000	0.9046	1.2958	0.0000	2.5000	0.0000
0.9200	0.7177	1.2959	0.0000	2.8400	0.0000
0.7300	0.6072	1.2960	0.0000	3.7500	0.0000
0.5600	1.1959	1.2962	0.0000	1.4000	0.0000
0.4000	0.6298	1.2963	0.0000	4.9000	0.0000
0.8800	0.4892	1.2963	0.0000	4.3500	0.0000
0.6500	0.3411	1.2965	0.0000	7.9000	0.0000
0.3100	0.7131	1.2968	0.0000	4.5500	0.0000
0.6100	0.5848	1.2970	0.0000	4.3000	0.0000
0.3900	0.9297	1.2970	0.0000	2.3600	0.0000
0.3700	0.7789	1.2972	0.0000	3.5000	0.0000
0.9800	0.5357	1.2972	0.0000	3.7500	0.0000
0.5000	1.0529	1.2973	0.0000	1.7800	0.0000
0.9000	0.7316	1.2974	0.0000	2.8000	0.0000
0.5200	1.1437	1.2978	0.0000	1.5000	0.0000
0.3000	0.7789	1.2979	0.0000	3.8500	0.0000
0.2200	0.6806	1.2983	0.0000	6.2000	0.0000
0.5300	1.2296	1.2985	0.0000	1.2800	0.0000
0.8400	1.3608	1.2989	0.0000	1.3600	0.0000
0.3200	0.7922	1.2989	0.0000	3.6000	0.0000
0.6400	0.5528	1.2990	0.0000	4.5000	0.0000
0.9700	0.5603	1.2990	0.0000	3.6000	0.0000
0.3200	0.5839	1.2991	0.0000	6.4000	0.0000
0.8300	1.4190	1.2992	0.0000	1.2800	0.0000
0.3600	0.5909	1.2992	0.0000	5.8000	0.0000
0.8900	1.3575	1.2994	0.0000	1.4000	0.0000
0.5300	0.3881	1.2995	0.0000	7.9000	0.0000
0.9900	0.7128	1.2998	0.0000	2.8000	0.0000
0.9900	0.5403	1.3000	0.0000	3.7000	0.0000
0.6500	0.6278	1.3000	0.0000	3.8000	0.0000
0.2700	0.5666	1.3002	0.0000	7.6000	0.0000
0.5100	1.1208	1.3003	0.0000	1.5600	0.0000
0.6100	0.5114	1.3003	0.0000	5.1000	0.0000
0.4000	0.6219	1.3004	0.0000	5.0000	0.0000
0.9000	0.5710	1.3008	0.0000	3.6500	0.0000
0.4700	1.0705	1.3008	0.0000	1.7000	0.0000
0.4800	0.4078	1.3009	0.0000	8.0000	0.0000
0.4200	0.5534	1.3009	0.0000	5.8000	0.0000
0.8200	0.3096	1.3010	0.0000	7.4000	0.0000
0.5000	1.0051	1.3011	0.0000	1.9600	0.0000
0.2600	0.5846	1.3011	0.0000	7.4000	0.0000
0.5200	0.9099	1.3013	0.0000	2.3600	0.0000
0.2600	0.7365	1.3014	0.0000	4.7000	0.0000
1.0000	0.5452	1.3015	0.0000	3.6500	0.0000
0.3900	0.9264	1.3017	0.0000	2.3800	0.0000
0.9300	0.7108	1.3018	0.0000	2.8600	0.0000
0.9800	1.4292	1.3020	0.0000	1.3800	0.0000
0.3300	0.7872	1.3021	0.0000	3.6000	0.0000
0.3500	0.5116	1.3022	0.0000	7.4000	0.0000
0.5200	0.5802	1.3022	0.0000	4.7500	0.0000
0.3100	0.7507	1.3023	0.0000	4.1000	0.0000
0.4400	0.5293	1.3026	0.0000	6.0000	0.0000
0.6000	1.2595	1.3034	0.0000	1.3000	0.0000
0.9600	0.5628	1.3034	0.0000	3.6000	0.0000
0.5100	1.1272	1.3034	0.0000	1.5400	0.0000
0.4300	0.5412	1.3036	0.0000	5.9000	0.0000
0.4700	0.9134	1.3036	0.0000	2.3800	0.0000
0.5200	1.1575	1.3036	0.0000	1.4600	0.0000
0.5900	1.2447	1.3037	0.0000	1.3200	0.0000
0.7700	0.5172	1.3037	0.0000	4.4000	0.0000
0.8600	1.7197	1.3038	0.0000	1.0200	0.0000
0.3800	0.8609	1.3039	0.0000	2.8200	0.0000
0.5000	1.0102	1.3039	0.0000	1.9400	0.0000
0.6600	0.3376	1.3041	0.0000	7.9000	0.0000
0.5900	0.6144	1.3042	0.0000	4.1000	0.0000
0.7700	1.3621	1.3045	0.0000	1.3000	0.0000
0.5300	1.2377	1.3046	0.0000	1.2600	0.0000
0.3900	0.9230	1.3047	0.0000	2.4000	0.0000
0.8200	0.5863	1.3047	0.0000	3.7000	0.0000
0.8900	0.7338	1.3047	0.0000	2.8000	0.0000
0.8900	0.4864	1.3047	0.0000	4.3500	0.0000
0.6000	0.5994	1.3049	0.0000	4.2000	0.0000
0.9800	0.4964	1.3050	0.0000	4.0500	0.0000
0.7800	0.3418	1.3052	0.0000	6.9000	0.0000
0.7200	0.5287	1.3053	0.0000	4.4500	0.0000
0.6300	0.4879	1.3054	0.0000	5.3000	0.0000
0.7500	1.4214	1.3054	0.0000	1.2000	0.0000
0.6100	0.5280	1.3055	0.0000	4.9000	0.0000
0.5500	0.5070	1.3057	0.0000	5.5000	0.0000
0.5000	1.0153	1.3057	0.0000	1.9200	0.0000
0.9600	0.6948	1.3059	0.0000	2.9000	0.0000
0.3300	0.8689	1.3059	0.0000	2.8800	0.0000
0.3900	0.9197	1.3068	0.0000	2.4200	0.0000
0.9900	0.6791	1.3070	0.0000	2.9400	0.0000
0.5000	1.0474	1.3072	0.0000	1.8000	0.0000
1.0000	0.7107	1.3072	0.0000	2.8000	0.0000
0.4500	0.9129	1.3074	0.0000	2.4000	0.0000
0.9500	0.5653	1.3075	0.0000	3.6000	0.0000
0.5100	1.1144	1.3076	0.0000	1.5800	0.0000
0.5300	1.1540	1.3076	0.0000	1.4800	0.0000
0.9800	0.5153	1.3076	0.0000	3.9000	0.0000
0.6000	0.5408	1.3080	0.0000	4.8000	0.0000
0.6500	0.5490	1.3087	0.0000	4.5000	0.0000
0.3300	0.5502	1.3087	0.0000	6.9000	0.0000
0.4900	1.0972	1.3091	0.0000	1.6200	0.0000
0.9800	0.5088	1.3091	0.0000	3.9500	0.0000
0.9800	0.5219	1.3094	0.0000	3.8500	0.0000
0.5200	1.1369	1.3096	0.0000	1.5200	0.0000
0.6400	0.6314	1.3096	0.0000	3.8000	0.0000
0.5100	0.9560	1.3097	0.0000	2.1600	0.0000
0.9000	0.7268	1.3097	0.0000	2.8200	0.0000
1.0000	0.4795	1.3097	0.0000	4.1500	0.0000
0.9800	0.5025	1.3099	0.0000	4.0000	0.0000
0.5300	1.2459	1.3100	0.0000	1.2400	0.0000
0.4100	0.9025	1.3101	0.0000	2.5000	0.0000
0.3100	0.8023	1.3102	0.0000	3.5500	0.0000
0.3900	0.9164	1.3102	0.0000	2.4400	0.0000
0.2900	0.7846	1.3102	0.0000	3.8500	0.0000
0.4800	1.0834	1.3103	0.0000	1.6600	0.0000
0.4100	0.6009	1.3104	0.0000	5.2000	0.0000
0.6300	0.5567	1.3104	0.0000	4.5000	0.0000
0.6100	0.5796	1.3105	0.0000	4.3500	0.0000
0.9900	0.5332	1.3109	0.0000	3.7500	0.0000
0.5300	0.9128	1.3111	0.0000	2.3400	0.0000
0.8700	1.7344	1.3112	0.0000	1.0200	0.0000
0.5000	1.1117	1.3113	0.0000	1.5800	0.0000
0.6700	0.3343	1.3113	0.0000	7.9000	0.0000
0.4600	0.6052	1.3113	0.0000	4.8000	0.0000
1.0000	0.5378	1.3115	0.0000	3.7000	0.0000
0.6200	0.5655	1.3118	0.0000	4.4500	0.0000
0.4600	1.0635	1.3118	0.0000	1.7200	0.0000
0.5400	1.1648	1.3119	0.0000	1.4600	0.0000
0.3800	0.8637	1.3120	0.0000	2.8000	0.0000
0.3900	0.9131	1.3120	0.0000	2.4600	0.0000
0.5200	0.9366	1.3121	0.0000	2.2400	0.0000
0.5500	1.1761	1.3122	0.0000	1.4400	0.0000
0.7200	0.3554	1.3123	0.0000	7.0000	0.0000
0.8900	0.5737	1.3126	0.0000	3.6500	0.0000
0.6200	0.4995	1.3127	0.0000	5.2000	0.0000
0.5100	1.1080	1.3128	0.0000	1.6000	0.0000
0.9400	0.5679	1.3128	0.0000	3.6000	0.0000
0.8900	0.7386	1.3129	0.0000	2.7800	0.0000
0.8100	0.5893	1.3129	0.0000	3.7000	0.0000
0.8600	1.3567	1.3131	0.0000	1.3800	0.0000
0.9000	0.4836	1.3132	0.0000	4.3500	0.0000
0.3900	0.9099	1.3133	0.0000	2.4800	0.0000
0.8600	1.4235	1.3134	0.0000	1.3000	0.0000
0.5000	1.0205	1.3135	0.0000	1.9000	0.0000
0.5300	1.2543	1.3135	0.0000	1.2200	0.0000
0.7900	1.3604	1.3136	0.0000	1.3200	0.0000
0.9500	1.4296	1.3137	0.0000	1.3600	0.0000
0.5200	1.1646	1.3137	0.0000	1.4400	0.0000
0.4100	1.0244	1.3137	0.0000	1.8600	0.0000
0.7200	0.6104	1.3138	0.0000	3.7500	0.0000
0.9000	0.7365	1.3138	0.0000	2.7800	0.0000
0.3900	0.9066	1.3139	0.0000	2.5000	0.0000
0.5000	1.0419	1.3143	0.0000	1.8200	0.0000
0.9100	0.7344	1.3144	0.0000	2.7800	0.0000
0.9300	0.7302	1.3144	0.0000	2.7800	0.0000
0.4300	0.5678	1.3146	0.0000	5.5000	0.0000
0.9200	0.7323	1.3146	0.0000	2.7800	0.0000
0.4300	0.9090	1.3146	0.0000	2.4400	0.0000
0.3500	0.7827	1.3147	0.0000	3.5500	0.0000
0.9900	0.4879	1.3148	0.0000	4.1000	0.0000
0.5200	0.3927	1.3149	0.0000	7.9000	0.0000
0.9400	0.7281	1.3150	0.0000	2.7800	0.0000
0.3600	0.8753	1.3151	0.0000	2.7600	0.0000
0.8100	1.4208	1.3151	0.0000	1.2600	0.0000
0.9400	0.7039	1.3153	0.0000	2.8800	0.0000
0.9100	0.7199	1.3154	0.0000	2.8400	0.0000
0.5600	0.6555	1.3156	0.0000	3.8500	0.0000
0.5300	0.9172	1.3157	0.0000	2.3200	0.0000
0.3500	0.8728	1.3160	0.0000	2.8000	0.0000
0.4500	1.0568	1.3161	0.0000	1.7400	0.0000
0.7100	1.3495	1.3163	0.0000	1.2600	0.0000
0.5100	1.1338	1.3165	0.0000	1.5200	0.0000
0.3400	0.8707	1.3166	0.0000	2.8400	0.0000
0.3900	0.9034	1.3167	0.0000	2.5200	0.0000
0.5100	1.1018	1.3168	0.0000	1.6200	0.0000
0.8800	0.7408	1.3169	0.0000	2.7800	0.0000
0.8800	1.7493	1.3171	0.0000	1.0200	0.0000
0.5700	1.2086	1.3173	0.0000	1.3800	0.0000
0.4000	0.9013	1.3173	0.0000	2.5200	0.0000
0.6600	0.5452	1.3174	0.0000	4.5000	0.0000
0.4800	0.9119	1.3175	0.0000	2.3800	0.0000
0.5600	0.5666	1.3176	0.0000	4.7000	0.0000
0.5300	1.3158	1.3176	0.0000	1.0800	0.0000
0.5700	0.5623	1.3177	0.0000	4.7000	0.0000
0.6300	0.6350	1.3177	0.0000	3.8000	0.0000
0.7200	0.3149	1.3181	0.0000	8.0000	0.0000
0.5000	1.0258	1.3182	0.0000	1.8800	0.0000
1.0000	0.5606	1.3183	0.0000	3.5500	0.0000
0.5000	1.0365	1.3186	0.0000	1.8400	0.0000
0.2500	0.7303	1.3187	0.0000	4.9000	0.0000
0.5100	1.0956	1.3188	0.0000	1.6400	0.0000
0.6800	0.3310	1.3190	0.0000	7.9000	0.0000
0.7700	0.3447	1.3190	0.0000	6.9000	0.0000
0.4400	1.2544	1.3192	0.0000	1.0600	0.0000
0.5100	1.0895	1.3193	0.0000	1.6600	0.0000
0.9700	0.6880	1.3194	0.0000	2.9200	0.0000
0.5300	0.9084	1.3194	0.0000	2.3600	0.0000
0.3500	0.5976	1.3195	0.0000	5.8000	0.0000
0.5300	1.2627	1.3196	0.0000	1.2000	0.0000
0.5600	0.6495	1.3197	0.0000	3.9000	0.0000
0.9200	1.4288	1.3197	0.0000	1.3400	0.0000
0.8900	1.4267	1.3198	0.0000	1.3200	0.0000
0.5000	1.0311	1.3199	0.0000	1.8600	0.0000
0.2600	1.1302	1.3199	0.0000	1.0800	0.0000
0.9400	1.3505	1.3200	0.0000	1.4400	0.0000
0.5100	1.0834	1.3200	0.0000	1.6800	0.0000
0.5200	1.1302	1.3202	0.0000	1.5400	0.0000
0.5300	0.9217	1.3203	0.0000	2.3000	0.0000
0.8000	0.5923	1.3203	0.0000	3.7000	0.0000
0.5800	0.5581	1.3203	0.0000	4.7000	0.0000
0.4300	1.2404	1.3205	0.0000	1.0800	0.0000
0.6000	0.5940	1.3205	0.0000	4.2500	0.0000
1.0000	0.6723	1.3208	0.0000	2.9600	0.0000
0.6400	1.3037	1.3208	0.0000	1.2600	0.0000
0.6100	0.5238	1.3210	0.0000	4.9500	0.0000
0.9300	0.5705	1.3212	0.0000	3.6000	0.0000
0.7400	1.3563	1.3212	0.0000	1.2800	0.0000
0.4400	0.9109	1.3214	0.0000	2.4200	0.0000
0.5300	1.1470	1.3215	0.0000	1.5000	0.0000
0.4400	1.0505	1.3216	0.0000	1.7600	0.0000
0.8100	0.3122	1.3217	0.0000	7.4000	0.0000
0.8900	1.7645	1.3218	0.0000	1.0200	0.0000
0.7700	1.4221	1.3220	0.0000	1.2200	0.0000
0.9100	0.4809	1.3220	0.0000	4.3500	0.0000
0.8800	0.7360	1.3221	0.0000	2.8000	0.0000
0.9100	1.3517	1.3222	0.0000	1.4200	0.0000
0.8100	1.3580	1.3222	0.0000	1.3400	0.0000
0.5800	0.6240	1.3224	0.0000	4.0500	0.0000
0.5100	0.5849	1.3224	0.0000	4.7500	0.0000
0.3900	0.9002	1.3225	0.0000	2.5400	0.0000
0.9900	0.5262	1.3225	0.0000	3.8000	0.0000
0.3000	0.7158	1.3225	0.0000	4.6000	0.0000
0.7800	0.5140	1.3229	0.0000	4.4000	0.0000
0.9200	0.7130	1.3231	0.0000	2.8600	0.0000
0.5200	1.1717	1.3232	0.0000	1.4200	0.0000
0.6100	0.5323	1.3232	0.0000	4.8500	0.0000
0.8700	0.7429	1.3233	0.0000	2.7800	0.0000
0.3100	0.7973	1.3234	0.0000	3.6000	0.0000
0.7900	1.4219	1.3237	0.0000	1.2400	0.0000
0.9700	1.3481	1.3239	0.0000	1.4600	0.0000
0.3900	1.0108	1.3240	0.0000	1.9200	0.0000
0.7700	0.3273	1.3240	0.0000	7.3000	0.0000
0.8800	0.5765	1.3241	0.0000	3.6500	0.0000
1.0000	0.5307	1.3244	0.0000	3.7500	0.0000
0.7000	1.4526	1.3244	0.0000	1.1000	0.0000
0.4500	0.5497	1.3244	0.0000	5.6000	0.0000
0.9900	0.5630	1.3245	0.0000	3.5500	0.0000
0.9500	0.7260	1.3248	0.0000	2.7800	0.0000
0.5500	0.5710	1.3249	0.0000	4.7000	0.0000
0.3800	0.8666	1.3250	0.0000	2.7800	0.0000
0.6200	0.6386	1.3251	0.0000	3.8000	0.0000
0.9000	1.7800	1.3252	0.0000	1.0200	0.0000
0.3100	0.7551	1.3254	0.0000	4.0500	0.0000
0.6700	0.5415	1.3254	0.0000	4.5000	0.0000
0.5900	0.5539	1.3256	0.0000	4.7000	0.0000
0.6300	0.4805	1.3259	0.0000	5.4000	0.0000
0.7400	0.3403	1.3259	0.0000	7.2000	0.0000
0.3100	0.6142	1.3261	0.0000	6.0000	0.0000
0.6100	0.5196	1.3262	0.0000	5.0000	0.0000
0.3200	0.7189	1.3263	0.0000	4.4000	0.0000
0.6100	0.5745	1.3263	0.0000	4.4000	0.0000
0.4500	0.6104	1.3267	0.0000	4.8000	0.0000
0.5100	1.0774	1.3268	0.0000	1.7000	0.0000
0.3700	0.8781	1.3269	0.0000	2.7200	0.0000
0.3000	0.7835	1.3269	0.0000	3.8000	0.0000
0.4900	0.9103	1.3271	0.0000	2.3800	0.0000
0.9700	1.8963	1.3272	0.0000	1.0200	0.0000
0.8900	0.7290	1.3273	0.0000	2.8200	0.0000
0.9600	1.8788	1.3275	0.0000	1.0200	0.0000
0.9100	1.7957	1.3277	0.0000	1.0200	0.0000
0.5400	1.1575	1.3281	0.0000	1.4800	0.0000
0.5100	0.9607	1.3282	0.0000	2.1400	0.0000
0.3300	0.5657	1.3283	0.0000	6.6000	0.0000
0.9800	1.9142	1.3284	0.0000	1.0200	0.0000
0.7900	0.5953	1.3285	0.0000	3.7000	0.0000
0.5300	1.3066	1.3287	0.0000	1.1000	0.0000
0.9500	1.8616	1.3288	0.0000	1.0200	0.0000
0.3700	0.5322	1.3289	0.0000	6.7000	0.0000
0.4600	0.5443	1.3291	0.0000	5.6000	0.0000
0.9200	1.8118	1.3291	0.0000	1.0200	0.0000
0.3600	0.5390	1.3293	0.0000	6.7000	0.0000
0.4400	0.5553	1.3293	0.0000	5.6000	0.0000
0.5300	1.2713	1.3293	0.0000	1.1800	0.0000
0.5200	1.1235	1.3295	0.0000	1.5600	0.0000
0.9400	1.8447	1.3296	0.0000	1.0200	0.0000
0.9300	1.8281	1.3297	0.0000	1.0200	0.0000
0.4200	0.9039	1.3298	0.0000	2.4800	0.0000
0.9200	0.4781	1.3301	0.0000	4.3500	0.0000
0.9800	0.5655	1.3303	0.0000	3.5500	0.0000
0.6200	1.2809	1.3303	0.0000	1.2800	0.0000
0.5100	0.9071	1.3303	0.0000	2.3800	0.0000
0.9900	1.4356	1.3304	0.0000	1.3800	0.0000
0.7100	0.6137	1.3304	0.0000	3.7500	0.0000
0.7400	1.4284	1.3306	0.0000	1.1800	0.0000
0.4700	1.0759	1.3307	0.0000	1.6800	0.0000
0.4000	0.6338	1.3307	0.0000	4.8500	0.0000
0.5100	1.1404	1.3309	0.0000	1.5000	0.0000
0.6100	0.6424	1.3310	0.0000	3.8000	0.0000
0.8800	1.3519	1.3311	0.0000	1.4000	0.0000
0.9500	0.6970	1.3311	0.0000	2.9000	0.0000
0.5000	1.1180	1.3312	0.0000	1.5600	0.0000
0.6900	0.3278	1.3312	0.0000	7.9000	0.0000
0.5200	1.1789	1.3312	0.0000	1.4000	0.0000
0.4800	1.0891	1.3314	0.0000	1.6400	0.0000
0.2600	0.7027	1.3316	0.0000	5.2000	0.0000
0.6000	0.5452	1.3317	0.0000	4.7500	0.0000
0.9900	1.9324	1.3320	0.0000	1.0200	0.0000
0.4900	1.1031	1.3321	0.0000	1.6000	0.0000
0.4200	0.5805	1.3321	0.0000	5.4000	0.0000
0.4100	0.8992	1.3321	0.0000	2.5200	0.0000
0.2300	0.6459	1.3322	0.0000	6.7000	0.0000
0.5000	0.9087	1.3324	0.0000	2.3800	0.0000
0.8300	1.3549	1.3324	0.0000	1.3600	0.0000
0.4500	0.5116	1.3326	0.0000	6.2000	0.0000
0.5600	0.5025	1.3326	0.0000	5.5000	0.0000
0.7300	0.5253	1.3327	0.0000	4.4500	0.0000
0.7600	0.3477	1.3328	0.0000	6.9000	0.0000
0.3500	0.5460	1.3330	0.0000	6.7000	0.0000
0.6200	0.5606	1.3332	0.0000	4.5000	0.0000
0.9200	0.5732	1.3333	0.0000	3.6000	0.0000
0.8600	0.7451	1.3333	0.0000	2.7800	0.0000
0.9800	0.6812	1.3336	0.0000	2.9400	0.0000
0.6100	0.5695	1.3339	0.0000	4.4500	0.0000
0.9600	0.7240	1.3340	0.0000	2.7800	0.0000
0.4700	0.5390	1.3341	0.0000	5.6000	0.0000
1.0000	1.3446	1.3341	0.0000	1.4800	0.0000
0.5300	1.1400	1.3342	0.0000	1.5200	0.0000
0.8600	0.7499	1.3343	0.0000	2.7600	0.0000
0.3200	0.7148	1.3344	0.0000	4.4500	0.0000
0.9000	0.7221	1.3347	0.0000	2.8400	0.0000
0.6000	0.6461	1.3347	0.0000	3.8000	0.0000
0.6800	0.5378	1.3348	0.0000	4.5000	0.0000
0.8700	0.5793	1.3350	0.0000	3.6500	0.0000
0.7000	1.3428	1.3351	0.0000	1.2600	0.0000
0.7200	0.3509	1.3352	0.0000	7.1000	0.0000
0.5300	1.2976	1.3352	0.0000	1.1200	0.0000
0.5300	1.2799	1.3353	0.0000	1.1600	0.0000
0.2300	0.6924	1.3356	0.0000	5.8000	0.0000
0.9700	0.5680	1.3358	0.0000	3.5500	0.0000
0.8700	0.7478	1.3361	0.0000	2.7600	0.0000
0.8400	1.4263	1.3362	0.0000	1.2800	0.0000
0.3900	0.8063	1.3362	0.0000	3.2000	0.0000
0.5900	0.6499	1.3367	0.0000	3.8000	0.0000
0.5600	1.1879	1.3367	0.0000	1.4200	0.0000
0.9900	0.4939	1.3369	0.0000	4.0500	0.0000
0.7600	1.3556	1.3370	0.0000	1.3000	0.0000
0.4200	1.0341	1.3370	0.0000	1.8200	0.0000
0.4000	0.7774	1.3372	0.0000	3.4000	0.0000
0.5800	0.6538	1.3372	0.0000	3.8000	0.0000
0.4000	0.8980	1.3373	0.0000	2.5400	0.0000
0.5300	1.2887	1.3374	0.0000	1.1400	0.0000
0.5200	0.9412	1.3375	0.0000	2.2200	0.0000
0.9300	0.4755	1.3375	0.0000	4.3500	0.0000
0.8800	0.7457	1.3376	0.0000	2.7600	0.0000
1.0000	1.9510	1.3376	0.0000	1.0200	0.0000
0.5800	1.2218	1.3378	0.0000	1.3600	0.0000
0.5200	1.1170	1.3378	0.0000	1.5800	0.0000
0.5200	1.1862	1.3378	0.0000	1.3800	0.0000
0.3100	0.6084	1.3381	0.0000	6.1000	0.0000
0.4100	0.5121	1.3385	0.0000	6.6000	0.0000
0.8900	0.7435	1.3387	0.0000	2.7600	0.0000
0.5700	0.6338	1.3388	0.0000	4.0000	0.0000
0.3800	0.8695	1.3390	0.0000	2.7600	0.0000
0.5200	0.9055	1.3391	0.0000	2.3800	0.0000
